ACCOUNTID;MULTIPLAY;CONTRACT_LENGTH;3G-V;3G-D ;INTERNET;IPTV-U;IPTV-P;WL-V;CONCURENTI;INCIDENTE;STATUT_CONTRACT;SOLICITARI_REZILIERE;PRET_ABON;QUALITY_PERCEPTION;COST_PERCEPTION;IPTV_STB_QUANTITY;QNT_APELARI;QNT_PORT_REZ;AVG_PERCEPTION;QNT_INCEDENT;LUNI_DATOR;SUMA_ACHITARII;CNT_SERVICII;IS_CHURN;CHURN_DATE
2545602;['3G-V', 'INTERNET', 'WL-V', 'IPTV-U'];348.0;1;0;1;1;0;1;0;0;3;0;195.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.8387096774193549;4.0;0;
2551977;['3G-V', 'INTERNET', 'WL-V', 'IPTV-P'];334.0;1;0;1;0;1;1;0;1;2;11;190.0;0.7096774193548387;1;0.0;0.0;22.0;1.0;1.0;0.0;1.0;4.0;0;
2552419;['WL-V', 'IPTV'];24.0;0;0;0;0;0;1;1;3;3;0;80.0;1.1290322580645162;1;0.0;0.0;0.0;0.0;5.0;0.0;0.9032258064516129;2.0;0;
2559146;['IPTV-P', 'INTERNET'];341.0;0;0;1;0;1;0;0;0;3;0;200.0;0.0;1;0.0;0.0;0.0;1.0;0.0;0.0;0.9354838709677419;2.0;0;
2585419;['IPTV-P', 'INTERNET', 'WL-V'];346.0;0;0;1;0;1;1;0;0;3;11;240.0;0.0;1;0.0;0.0;22.0;0.0;0.0;0.0;0.8387096774193549;3.0;0;
2589906;['3G-V', 'IPTV', 'WL-V'];24.0;1;0;0;0;0;1;1;0;3;0;50.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.7419354838709677;3.0;0;
2593909;[];24.0;0;0;0;0;0;0;0;0;2;0;230.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.8846153846153846;1.0;1;31.08.2022
2595895;[];359.0;0;0;0;0;0;0;0;0;3;0;200.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.03225806451612903;0.7419354838709677;1.0;0;
2595924;['3G-V', 'INTERNET', 'IPTV'];24.0;1;0;1;0;0;0;0;0;0;0;160.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.7741935483870968;3.0;0;
2602908;['3G-V', 'INTERNET', 'IPTV-P'];345.0;1;0;1;0;1;0;0;0;3;0;190.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.967741935483871;3.0;0;
2606951;[];358.0;0;0;0;0;0;0;0;0;3;0;195.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;1.0;1;30.09.2020
2609344;['WL-V', 'INTERNET', 'IPTV-U'];24.0;0;0;1;1;0;1;0;0;1;3;195.0;0.0;1;0.0;0.0;4.0;0.0;0.0;0.0;0.7741935483870968;3.0;0;
2610620;['IPTV-P', 'INTERNET', 'WL-V', 'IPTV-U'];24.0;0;0;1;1;1;1;0;0;0;0;174.5;0.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;4.0;0;
2611028;['INTERNET', 'IPTV-U'];24.0;0;0;1;1;0;0;0;1;0;0;220.0;0.3225806451612903;1;0.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0;0;
2614553;['WL-V', 'INTERNET', 'IPTV-U'];340.0;0;0;1;1;0;1;0;0;3;0;225.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.967741935483871;3.0;0;
2614898;['IPTV-P', 'INTERNET', 'WL-V'];339.0;0;0;1;0;1;1;0;0;3;3;190.0;0.0;1;0.0;0.0;3.0;0.0;0.0;0.0;0.967741935483871;3.0;0;
2615370;[];350.0;0;0;0;0;0;0;1;0;3;0;200.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.9354838709677419;1.0;0;
2619008;['3G-V', 'INTERNET', 'WL-V', 'IPTV-P'];24.0;1;0;1;0;1;1;0;0;1;0;190.0;0.0;1;0.0;0.0;0.0;1.0;0.0;0.0;0.967741935483871;4.0;0;
2627472;['IPTV-P', 'INTERNET'];24.0;0;0;1;0;1;0;0;1;1;0;190.0;0.16129032258064516;1;0.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0;0;
2627567;[];24.0;0;0;0;0;0;0;0;0;3;0;140.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.375;0.4375;1.0;1;31.10.2021
2627631;['3G-V', 'INTERNET', 'IPTV-U'];24.0;1;0;1;1;0;0;0;2;0;0;220.75;0.8709677419354839;1;1.0;1.0;0.0;0.0;4.0;0.0;1.0;3.0;0;
2630584;['INTERNET', 'IPTV-U'];24.0;0;0;1;1;0;0;0;0;1;1;270.0;0.0;1;0.0;0.0;1.0;0.0;0.0;0.0;0.9032258064516129;2.0;0;
2719625;['3G-V', 'INTERNET', 'IPTV-U'];24.0;1;0;1;1;0;0;0;1;1;0;325.0;0.3225806451612903;1;1.7096774193548387;2.0;0.0;0.0;1.0;0.0;0.8064516129032258;3.0;0;
2722132;['3G-V', 'INTERNET'];357.0;1;0;1;0;0;0;0;1;3;0;175.0;0.7096774193548387;1;0.0;0.0;0.0;0.0;2.0;0.0;1.0;2.0;0;
2731746;['WL-V', 'INTERNET'];335.0;0;0;1;0;0;1;0;1;2;0;160.0;0.0967741935483871;1;0.0;0.0;0.0;0.0;1.0;0.0;0.7741935483870968;2.0;0;
2734687;['INTERNET'];339.0;0;0;1;0;0;0;0;0;3;0;210.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.8064516129032258;1.0;0;
2737654;[];24.0;0;0;0;0;0;0;0;0;3;0;160.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1;31.01.2021
2738115;['WL-V'];356.0;0;0;0;0;0;1;0;0;3;1;320.0;0.0;1;1.0;1.0;1.0;0.0;0.0;0.0;0.5806451612903226;1.0;0;
2739075;[];24.0;0;0;0;0;0;0;0;0;3;0;140.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.875;1.0;1;28.02.2021
2746515;['WL-V', 'INTERNET', 'IPTV'];24.0;0;0;1;0;0;1;0;0;0;0;260.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.4;0.2;3.0;0;
2748008;['IPTV-P', 'INTERNET'];24.0;0;0;1;0;1;0;0;0;3;2;190.0;0.0;1;0.0;0.0;2.0;0.0;0.0;0.0;0.8387096774193549;2.0;0;
2748177;['3G-V', 'INTERNET', '3G-D'];24.0;1;1;1;0;0;0;0;0;1;0;169.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.15789473684210525;0.6842105263157895;3.0;1;31.01.2022
2748432;['INTERNET', 'IPTV-U'];342.0;0;0;1;1;0;0;0;0;3;10;195.0;0.0;1;0.0;0.0;10.0;1.0;0.0;0.0;1.0;2.0;0;
2750797;['IPTV-P', 'INTERNET', 'WL-V'];359.0;0;0;1;0;1;1;0;0;3;2;190.0;0.0;1;0.0;0.0;2.0;0.0;0.0;0.0;0.9032258064516129;3.0;0;
2760300;['IPTV-P', 'INTERNET', 'WL-V'];339.0;0;0;1;0;1;1;0;0;3;1;190.0;0.0;1;0.0;0.0;2.0;0.0;0.0;0.0;1.0;3.0;0;
2767003;['IPTV-P', 'INTERNET'];340.0;0;0;1;0;1;0;0;1;3;0;190.0;0.03225806451612903;1;0.0;0.0;0.0;0.0;1.0;0.0;0.967741935483871;2.0;0;
2780954;['3G-V', 'INTERNET'];337.0;1;0;1;0;0;0;0;1;3;3;160.0;0.6451612903225806;1;0.0;0.0;3.0;0.0;1.0;0.0;1.0;2.0;0;
2783049;['WL-V'];349.0;0;0;0;0;0;1;0;0;3;0;220.0;0.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1;31.12.2021
2784992;['3G-V', 'INTERNET', 'IPTV-P'];344.0;1;0;1;0;1;0;0;1;3;1;200.0;0.6774193548387096;1;0.0;0.0;1.0;0.0;1.0;0.0;0.8387096774193549;3.0;0;
2787111;['3G-V', 'INTERNET', 'WL-V', 'IPTV-U'];24.0;1;0;1;1;0;1;0;0;0;3;160.0;0.0;1;0.0;0.0;3.0;0.0967741935483871;0.0;0.0;1.0;4.0;0;
2788058;['IPTV-P', 'INTERNET'];24.0;0;0;1;0;1;0;0;0;2;0;200.0;0.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.6774193548387096;2.0;0;
2788076;['3G-V', 'INTERNET', 'WL-V', 'IPTV-P'];358.0;1;0;1;0;1;1;0;0;1;0;195.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;1;30.09.2020
2790896;['INTERNET', 'IPTV-U'];342.0;0;0;1;1;0;0;0;1;3;0;195.0;0.5806451612903226;1;0.0;0.0;0.0;0.0;1.0;0.0;0.9032258064516129;2.0;0;
2791081;['IPTV-P', 'INTERNET'];339.0;0;0;1;0;1;0;0;0;3;1;190.0;0.0;1;0.0;0.0;1.0;0.0;0.0;0.0;1.0;2.0;0;
2793597;['IPTV-P', 'INTERNET'];340.0;0;0;1;0;1;0;0;0;3;0;190.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.8064516129032258;2.0;0;
2794312;['WL-V'];359.0;0;0;0;0;0;1;1;0;3;0;188.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.8888888888888888;1.0;1;31.03.2021
2796075;['WL-V'];24.0;0;0;0;0;0;1;1;1;3;0;160.0;0.5217391304347826;1;0.0;0.0;0.0;0.0;1.0;0.0;0.43478260869565216;1.0;1;31.05.2022
2796296;['3G-V', 'INTERNET'];24.0;1;0;1;0;0;0;0;1;3;0;128.0;0.3225806451612903;1;0.0;0.0;0.0;0.0;2.0;0.0;0.8064516129032258;2.0;0;
2796353;['3G-V', 'INTERNET', 'WL-V', 'IPTV-U'];24.0;1;0;1;1;0;1;0;0;3;5;184.0;0.0;1;1.0;1.0;7.0;0.0;0.0;0.0;1.0;4.0;0;
2799211;['WL-V'];24.0;0;0;0;0;0;1;0;0;0;0;160.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.9285714285714286;1.0;1;31.08.2021
2799895;['3G-V', 'INTERNET'];24.0;1;0;1;0;0;0;0;0;0;1;128.0;0.0;1;0.0;0.0;1.0;0.0;0.0;0.0;0.6451612903225806;2.0;0;
2800685;[];24.0;0;0;0;0;0;0;0;0;2;0;230.0;0.0;1;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;1;30.09.2020
2801777;[];24.0;0;0;0;0;0;0;0;0;3;0;160.0;0.0;1;0.0;0.0;0.0;0.0;0.0;1.6666666666666667;0.16666666666666666;1.0;1;31.12.2020
2802913;[];359.0;0;0;0;0;0;0;0;0;3;0;195.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.9375;1.0;1;31.10.2021
2806653;[];351.0;0;0;0;0;0;0;0;0;3;0;169.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.9583333333333334;1.0;1;30.06.2022
2808055;['IPTV-P', 'INTERNET'];24.0;0;0;1;0;1;0;0;0;0;0;190.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.967741935483871;2.0;0;
2809919;['WL-V'];354.0;0;0;0;0;0;1;0;0;3;0;170.0;0.0;1;0.0;0.0;0.0;1.0;0.0;0.0;0.7894736842105263;1.0;1;31.01.2022
2810012;['3G-V'];339.0;1;0;0;0;0;0;0;0;3;0;160.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.8387096774193549;1.0;0;
2812411;['IPTV-P', 'INTERNET', 'WL-V'];24.0;0;0;1;0;1;1;0;0;0;0;190.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.9032258064516129;3.0;0;
2812570;[];344.0;0;0;0;0;0;0;0;1;3;5;190.0;0.03225806451612903;1;0.0;0.0;5.0;0.0;1.0;0.0;1.0;1.0;0;
2813862;['IPTV-P', 'INTERNET', 'WL-V'];340.0;0;0;1;0;1;1;0;0;3;1;220.0;0.0;1;0.9354838709677419;1.0;1.0;0.0;0.0;0.0;1.0;3.0;0;
2814067;['3G-V', 'INTERNET', 'IPTV-P'];24.0;1;0;1;0;1;0;0;0;0;1;295.0;0.0;1;1.0;1.0;1.0;0.0;0.0;0.0;0.9032258064516129;3.0;0;
2814853;['INTERNET'];24.0;0;0;1;0;0;0;1;0;3;0;160.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0;
2815153;['3G-V', 'INTERNET', 'IPTV-P'];336.0;1;0;1;0;1;0;0;0;3;0;190.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.9032258064516129;3.0;0;
2818588;['3G-V', 'INTERNET', 'IPTV-P'];336.0;1;0;1;0;1;0;0;0;3;1;190.0;0.0;1;0.0;0.0;1.0;0.0;0.0;0.0;1.0;3.0;0;
2819007;['3G-V', 'INTERNET', 'WL-V', 'IPTV-P'];24.0;1;0;1;0;1;1;0;0;1;0;220.0;0.0;1;1.0;1.0;0.0;1.0;0.0;0.0;0.7741935483870968;4.0;0;
2819656;['INTERNET', 'IPTV-U'];337.0;0;0;1;1;0;0;0;0;3;0;265.0;0.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.9354838709677419;2.0;0;
2820424;['3G-V', 'INTERNET', 'WL-V', 'IPTV-P'];336.0;1;0;1;0;1;1;0;0;3;6;190.0;0.0;1;0.0;0.0;6.0;0.0;0.0;0.0;1.0;4.0;0;
2820698;['WL-V', 'INTERNET'];341.0;0;0;1;0;0;1;0;1;3;0;160.0;0.45161290322580644;1;0.0;0.0;0.0;0.0;2.0;0.0;1.0;2.0;0;
2821770;['INTERNET', 'IPTV-U'];24.0;0;0;1;1;0;0;0;1;0;3;220.0;0.3870967741935484;1;0.0;0.0;3.0;0.0;2.0;0.0;0.967741935483871;2.0;0;
2822109;['WL-V', 'INTERNET'];340.0;0;0;1;0;0;1;0;1;3;0;160.0;0.5483870967741935;1;0.0;0.0;0.0;0.0;1.0;0.0;0.9032258064516129;2.0;0;
2822732;['3G-V', 'INTERNET', 'WL-V', 'IPTV-P'];24.0;1;0;1;0;1;1;0;1;3;0;150.0;0.3870967741935484;1;0.0;0.0;0.0;0.0;2.0;0.0;1.0;4.0;0;
2822883;['WL-V', 'INTERNET', 'IPTV-U'];24.0;0;0;1;1;0;1;0;0;2;0;215.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.9354838709677419;3.0;0;
2826134;[];346.0;0;0;0;0;0;0;0;0;3;0;195.0;0.0;1;0.0;0.0;0.0;1.0;0.0;0.5;0.6666666666666666;1.0;1;31.12.2022
2826391;['3G-V', 'INTERNET', 'IPTV-P'];339.0;1;0;1;0;1;0;0;1;3;5;220.0;0.3225806451612903;1;0.9354838709677419;1.0;5.0;0.0;1.0;0.0;1.0;3.0;0;
2827023;['3G-V', 'INTERNET'];339.0;1;0;1;0;0;0;0;0;3;0;150.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.9032258064516129;2.0;0;
2828920;[];24.0;0;0;0;0;0;0;0;0;3;0;140.0;0.0;1;0.0;0.0;0.0;0.0;0.0;2.5;0.0;1.0;1;31.08.2020
2831181;['INTERNET'];339.0;0;0;1;0;0;0;0;1;3;0;150.0;0.3548387096774194;1;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0;
2832084;['3G-V'];24.0;1;0;0;0;0;0;0;0;0;0;50.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.8064516129032258;1.0;0;
2843125;['WL-V', 'INTERNET', 'IPTV-U'];24.0;0;0;1;1;0;1;0;1;1;0;215.0;0.5483870967741935;1;0.0;0.0;0.0;0.0;1.0;0.0;0.8709677419354839;3.0;0;
2843645;['IPTV-P', 'INTERNET'];24.0;0;0;1;0;1;0;0;0;0;1;200.0;0.0;1;0.0;0.0;1.0;1.0;0.0;0.0;0.9032258064516129;2.0;0;
2848750;['WL-V'];24.0;0;0;0;0;0;1;0;1;3;0;50.0;0.5483870967741935;1;0.0;0.0;0.0;0.0;1.0;0.06451612903225806;0.3548387096774194;1.0;0;
2859041;['WL-V'];340.0;0;0;0;0;0;1;0;0;3;0;210.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.8064516129032258;1.0;0;
2859812;['INTERNET', 'IPTV-U'];24.0;0;0;1;1;0;0;1;1;3;11;260.0;0.1935483870967742;1;0.16129032258064516;1.0;25.0;0.0;1.0;0.0;0.4838709677419355;2.0;0;
2860448;['WL-V'];24.0;0;0;0;0;0;1;1;0;3;0;188.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1;31.07.2020
2860745;[];24.0;0;0;0;0;0;0;0;0;1;0;195.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1;31.01.2021
2863279;[];24.0;0;0;0;0;0;0;0;0;3;0;210.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.48148148148148145;1.0;1;30.09.2022
2864789;['3G-V', 'IPTV', 'WL-V'];24.0;1;0;0;0;0;1;1;2;3;0;140.0;0.2903225806451613;1;0.0;0.0;0.0;0.0;3.0;0.0;1.0;3.0;0;
2865592;['3G-V'];24.0;1;0;0;0;0;0;1;1;3;0;160.0;0.3157894736842105;1;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;1;31.01.2022
2865747;['WL-V', 'INTERNET', 'IPTV-U'];342.0;0;0;1;1;0;1;0;0;3;6;245.0;0.0;1;1.0;1.0;6.0;1.0;0.0;0.0;0.967741935483871;3.0;0;
2865953;[];24.0;0;0;0;0;0;0;0;1;0;0;160.0;0.21428571428571427;1;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1;31.08.2021
2868175;[];24.0;0;0;0;0;0;0;0;1;3;0;210.0;0.6551724137931034;1;0.0;0.0;0.0;0.0;1.0;0.3793103448275862;0.6206896551724138;1.0;1;30.11.2022
2870197;['IPTV-P', 'INTERNET'];24.0;0;0;1;0;1;0;0;0;1;0;230.0;0.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;0;
2872484;['3G-V', 'INTERNET', 'IPTV-U'];341.0;1;0;1;1;0;0;0;0;3;0;195.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.7096774193548387;3.0;0;
2876163;[];24.0;0;0;0;0;0;0;0;0;3;0;245.0;0.0;1;1.0;1.0;0.0;0.0;0.0;0.47619047619047616;0.5238095238095238;1.0;1;31.03.2022
2877816;['3G-V', 'INTERNET', 'IPTV-U'];339.0;1;0;1;1;0;0;0;0;3;0;215.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.9032258064516129;3.0;0;
2879963;['3G-V', 'INTERNET', 'IPTV-U'];24.0;1;0;1;1;0;0;0;1;2;2;215.0;0.5161290322580645;1;0.0;0.0;2.0;0.0;1.0;0.0;1.0;3.0;0;
2882105;['IPTV-P', 'INTERNET'];24.0;0;0;1;0;1;0;0;0;1;0;220.0;0.0;1;0.4838709677419355;1.0;0.0;0.0;0.0;0.0;1.0;2.0;0;
2883386;['3G-V', 'INTERNET', 'WL-V', 'IPTV-U'];24.0;1;0;1;1;0;1;0;0;0;0;168.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;0;
2884442;['INTERNET', 'IPTV-U'];344.0;0;0;1;1;0;0;0;0;3;0;195.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.7419354838709677;2.0;0;
2886998;[];24.0;0;0;0;0;0;0;0;0;3;0;193.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1;31.07.2020
2887905;['WL-V', 'INTERNET', 'IPTV-U'];24.0;0;0;1;1;0;1;0;1;0;1;195.0;0.1935483870967742;1;0.0;0.0;1.0;0.0;1.0;0.0;0.9354838709677419;3.0;0;
2889297;['3G-V', 'INTERNET', 'IPTV-U'];24.0;1;0;1;1;0;0;0;0;0;0;220.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.967741935483871;3.0;0;
2892569;[];24.0;0;0;0;0;0;0;0;0;3;0;185.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.75;1.0;1;30.06.2021
2900426;[];24.0;0;0;0;0;0;0;1;0;3;0;200.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.8888888888888888;1.0;1;31.03.2021
2900552;['INTERNET'];359.0;0;0;1;0;0;0;0;0;3;0;210.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.967741935483871;1.0;0;
2906533;['3G-V'];338.0;1;0;0;0;0;0;1;1;3;0;160.0;0.125;1;0.0;0.0;0.0;1.0;1.0;0.0;0.9375;1.0;1;31.10.2021
2907220;[];24.0;0;0;0;0;0;0;0;1;3;0;185.0;0.11538461538461539;1;0.0;0.0;0.0;0.0;1.0;0.0;0.8076923076923077;1.0;1;31.08.2022
2908732;['INTERNET', 'IPTV-U'];334.0;0;0;1;1;0;0;0;0;2;0;195.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.8064516129032258;2.0;0;
2911345;[];24.0;0;0;0;0;0;0;0;0;3;0;195.0;0.0;1;0.0;0.0;0.0;0.9666666666666667;0.0;0.5;0.7;1.0;1;31.12.2022
2914494;[];345.0;0;0;0;0;0;0;0;0;3;0;195.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1;31.01.2021
2915250;['3G-V', 'INTERNET', 'WL-V', 'IPTV-U'];24.0;1;0;1;1;0;1;0;0;0;0;220.0;0.0;1;0.8387096774193549;1.0;0.0;0.0;0.0;0.0;1.0;4.0;0;
2918912;['WL-V', 'INTERNET', 'IPTV-U'];24.0;0;0;1;1;0;1;0;0;0;0;168.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0;
2920167;['INTERNET', 'IPTV-U'];24.0;0;0;1;1;0;0;0;1;2;0;215.0;0.7096774193548387;1;0.0;0.0;0.0;1.0;1.0;0.0;0.6774193548387096;2.0;0;
2920420;[];24.0;0;0;0;0;0;0;1;0;3;0;200.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.75;1.0;1;28.02.2021
2923079;['3G-V', 'INTERNET', 'WL-V', 'IPTV-P'];341.0;1;0;1;0;1;1;0;0;3;0;190.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;0;
2923363;['IPTV-P', 'INTERNET'];24.0;0;0;1;0;1;0;0;1;1;0;220.0;0.45161290322580644;1;1.0;1.0;0.0;0.0;2.0;0.0;1.0;2.0;0;
2924194;['IPTV-P', 'INTERNET'];24.0;0;0;1;0;1;0;1;1;1;4;190.0;0.45161290322580644;1;0.0;0.0;5.0;0.0;1.0;0.0;1.0;2.0;0;
2925618;[];338.0;0;0;0;0;0;0;0;1;3;0;270.0;0.5666666666666667;1;0.9666666666666667;1.0;0.0;0.0;1.0;0.0;0.6333333333333333;1.0;1;31.12.2022
2927173;['IPTV-P', 'INTERNET'];359.0;0;0;1;0;1;0;0;0;3;0;190.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0;
2941642;['3G-V', 'INTERNET', 'WL-V', 'IPTV-P'];24.0;1;0;1;0;1;1;0;0;1;10;190.0;0.0;1;0.0;0.0;10.0;0.0;0.0;0.0;1.0;4.0;0;
2943340;['IPTV-P', 'INTERNET'];359.0;0;0;1;0;1;0;0;0;3;0;220.0;0.0;1;1.0;1.0;0.0;1.0;0.0;0.0;1.0;2.0;1;31.01.2021
2943792;['WL-V', 'INTERNET', 'IPTV-U'];24.0;0;0;1;1;0;1;0;1;0;4;215.0;0.3225806451612903;1;0.0;0.0;6.0;0.0;1.0;0.0;0.9032258064516129;3.0;0;
2946109;['IPTV-P', 'INTERNET'];24.0;0;0;1;0;1;0;0;2;0;0;295.0;0.7096774193548387;1;1.0;1.0;0.0;0.0;3.0;0.0;0.7419354838709677;2.0;0;
2949737;['3G-V', 'INTERNET', 'WL-V'];24.0;1;0;1;0;0;1;0;0;1;0;160.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.8709677419354839;3.0;0;
2950177;['WL-V', 'INTERNET', 'IPTV-U'];24.0;0;0;1;1;0;1;0;0;2;0;215.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.8709677419354839;3.0;0;
2951550;['3G-V', 'INTERNET'];24.0;1;0;1;0;0;0;0;2;1;2;160.0;0.8064516129032258;1;0.0;0.0;2.0;0.0;3.0;0.0;0.8387096774193549;2.0;0;
2951843;['WL-V', 'INTERNET', 'IPTV-U'];24.0;0;0;1;1;0;1;0;0;2;1;275.0;0.0;1;1.0;1.0;2.0;0.0;0.0;0.0;1.0;3.0;0;
2952577;[];358.0;0;0;0;0;0;0;0;0;3;0;160.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1;31.07.2020
2954205;[];24.0;0;0;0;0;0;0;0;0;3;0;193.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.8333333333333334;1.0;1;31.12.2020
2954295;['INTERNET', 'IPTV-U'];342.0;0;0;1;1;0;0;0;1;3;1;195.0;0.41935483870967744;1;0.0;0.0;1.0;0.0;2.0;0.0;0.967741935483871;2.0;0;
2956761;['3G-V', 'INTERNET', 'WL-V', 'IPTV-U'];24.0;1;0;1;1;0;1;1;0;0;0;180.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;0;
2957757;['IPTV-P', 'INTERNET', 'WL-V'];338.0;0;0;1;0;1;1;1;1;3;11;220.0;0.03225806451612903;1;0.8709677419354839;1.0;25.0;0.0;1.0;0.0;0.8387096774193549;3.0;0;
2960512;['INTERNET'];342.0;0;0;1;0;0;0;0;1;3;0;150.0;0.5806451612903226;1;0.0;0.0;0.0;0.0;1.0;0.0;0.9032258064516129;1.0;0;
2960575;['WL-V', 'INTERNET', 'IPTV-U'];24.0;0;0;1;1;0;1;0;2;2;0;215.0;0.5161290322580645;1;0.0;0.0;0.0;0.0;3.0;0.0;1.0;3.0;0;
2970806;['WL-V', 'INTERNET', 'IPTV-U'];12.0;0;0;1;1;0;1;0;0;0;0;225.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0;
2971051;[];24.0;0;0;0;0;0;0;1;0;3;0;145.0;0.0;1;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1;31.07.2020
2971413;['WL-V', 'INTERNET'];24.0;0;0;1;0;0;1;0;0;3;0;160.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0;
2972034;['3G-V', 'INTERNET', 'WL-V', 'IPTV-U'];24.0;1;0;1;1;0;1;0;0;0;0;225.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.967741935483871;4.0;0;
2973572;['3G-V', 'INTERNET', 'IPTV-U'];346.0;1;0;1;1;0;0;0;0;3;1;195.0;0.0;1;0.0;0.0;1.0;0.0;0.0;0.0;0.8064516129032258;3.0;0;
2974123;['IPTV-P', 'INTERNET'];359.0;0;0;1;0;1;0;1;1;3;0;210.0;0.4838709677419355;1;0.0;0.0;0.0;0.0;2.0;0.0;0.967741935483871;2.0;0;
2974523;[];24.0;0;0;0;0;0;0;0;0;0;0;170.0;0.0;1;0.0;0.0;0.0;1.0;0.0;0.0;0.9090909090909091;1.0;1;31.05.2021
2974934;['3G-V', 'INTERNET'];337.0;1;0;1;0;0;0;0;0;3;0;160.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.967741935483871;2.0;0;
2975309;['3G-V', 'INTERNET', 'IPTV-U'];24.0;1;0;1;1;0;0;0;1;0;3;220.0;0.25806451612903225;1;0.0;0.0;3.0;0.12903225806451613;1.0;0.0;0.41935483870967744;3.0;0;
